	unclustered	mmseqs_cluster	foldseek_cluster
416	A0A1G7XQ98	A0A2N0FUB0	A0A4V2PSG7
417	A0A1M5M0P1	A0A2N0FUB0	A0A4V2PSG7
418	A0A4R1KRI2	A0A2N0FUB0	A0A4V2PSG7
419	A0A559S2H2	A0A2N0FUB0	A0A4V2PSG7
420	A0A7L4ZMM2	A0A2N0FUB0	A0A4V2PSG7
421	A0A345GWG3	A0A2N0FUB0	A0A4V2PSG7
422	A0A2T6BVT3	A0A2N0FUB0	A0A4V2PSG7
423	A0A420ZIH0	A0A2N0FUB0	A0A4V2PSG7
424	A0A1H3YS10	A0A2N0FUB0	A0A4V2PSG7
425	A0A2S6RI08	A0A2S6RI08	A0A2S6RI08
426	A0A2T0BEJ1	A0A2T0BEJ1	A0A7W7M238
427	A0A2T0VA26	A0A2T0VA26	A0A251XY06
428	A0A318XIP5	A0A318XIP5	A0A399F1D7
429	A0A330MQ89	A0A330MQ89	A0A1V6JGM4
430	A0A840ERL3	A0A330MQ89	A0A1V6JGM4
431	A0A7L4ZHS0	A0A330MQ89	A0A1V6JGM4
432	A0A345H6A5	A0A330MQ89	A0A1V6JGM4
433	A0A369A7L4	A0A369A7L4	A0A1K1XJB1
434	A0A366D0C3	A0A369A7L4	A0A1K1XJB1
435	A0A3E0DW06	A0A369A7L4	A0A1K1XJB1
436	A0A318V8P1	A0A369A7L4	A0A1K1XJB1
437	A0A366JAJ3	A0A369A7L4	A0A1K1XJB1
438	A0A1A8TR00	A0A369A7L4	A0A1K1XJB1
439	A0A0K6IML3	A0A369A7L4	A0A1K1XJB1
440	A0A1C3JSF1	A0A369A7L4	A0A1K1XJB1
441	A0A4R6X4T6	A0A369A7L4	A0A1K1XJB1
442	A0A1A8TAS6	A0A369A7L4	A0A1K1XJB1
443	A0A4R6MFS4	A0A369A7L4	A0A1K1XJB1
444	A0A370I8N3	A0A370I8N3	A0A841H5D1
445	A0A7W9PJ67	A0A370I8N3	A0A841H5D1
446	A0A285L2R9	A0A370I8N3	A0A841H5D1
447	A0A318K9N0	A0A370I8N3	A0A841H5D1
448	A0A317N6M1	A0A370I8N3	A0A841H5D1
449	A0A4R1FLR2	A0A370I8N3	A0A841H5D1
450	A0A543FF09	A0A370I8N3	A0A841H5D1
451	A0A222TK48	A0A370I8N3	A0A841H5D1
452	X0QT90	X0QT90	A4SWU3
453	X0QFU6	X0QT90	A4SWU3
454	X0R8Q1	X0QT90	A4SWU3
455	Q4FTU5	X0QT90	A4SWU3
456	A0A1R4INY7	X0QT90	A4SWU3
457	A0A144PQB5	X0QT90	A4SWU3
458	U4T848	X0QT90	A4SWU3
459	A5WFD2	X0QT90	A4SWU3
460	A0A2V4USY4	X0QT90	A4SWU3
461	Q1QCZ2	X0QT90	A4SWU3
462	A0A1G6VKB4	X0QT90	A4SWU3
463	A0A061QE11	A0A061QE11	A0A1V5RAV3
464	A0A0B7J4L8	A0A0B7J4L8	A0A1K1XJB1
465	A0A0G0S5I0	A0A0G0S5I0	A0A0G1QS57
466	A0A0J1IHE7	A0A0J1IHE7	A0A0B0HVF0
467	A0A0K6I6R3	A0A0K6I6R3	A0A1V5RAV3
468	A0A922XX16	A0A0K6I6R3	A0A1V5RAV3
469	A0A136WF14	A0A136WF14	A0A2K4ZCZ0
470	A0A0X8V9U5	A0A136WF14	A0A2K4ZCZ0
471	A0A143XPE5	A0A143XPE5	A0A7W7M238
472	A0A164BUW8	A0A164BUW8	A0A259UPC1
473	A0A1E3GSX0	A0A1E3GSX0	A0A4R6WL96
474	A0A1I4BFP1	A0A1E3GSX0	A0A4R6WL96
475	A0A2H6GJZ8	A0A2H6GJZ8	A0A1K1XJB1
476	A0A2K9EKD1	A0A2K9EKD1	A0A841PLY4
477	A0A2M9BKG2	A0A2M9BKG2	A0A4R6WH34
478	A0A2N3T9U3	A0A2N3T9U3	A0A1V5F613
479	A0A1M6AWC9	A0A2N3T9U3	A0A1V5F613
480	A0A1H7HUY1	A0A2N3T9U3	A0A1V5F613
481	A0A2W0ZVZ9	A0A2W0ZVZ9	A0A259UXB3
482	A0A316F9M1	A0A316F9M1	A0A1M7RYE3
483	A0A329BBJ7	A0A329BBJ7	A0A1K1XJB1
484	A0A345DBU7	A0A345DBU7	A0A0B0HVF0
485	A0A366DYG9	A0A366DYG9	A0A1W1YNH7
486	A0A7W8AL13	A0A366DYG9	A0A1W1YNH7
487	A0A7W9AW03	A0A366DYG9	A0A1W1YNH7
488	A0A841LU44	A0A366DYG9	A0A1W1YNH7
489	A0A318T8I8	A0A366DYG9	A0A1W1YNH7
490	A0A839PN00	A0A366DYG9	A0A1W1YNH7
491	A0A364JUW7	A0A366DYG9	A0A1W1YNH7
492	A0A399GHG4	A0A399GHG4	A0A7W7M238
493	A0A3E1E787	A0A3E1E787	A0A162GNU7
494	A0A3E1E7F6	A0A3E1E787	A0A162GNU7
495	A0A3N1MBF9	A0A3N1MBF9	A0A7W7M238
496	A0A450S424	A0A450S424	A0A1K1XJB1
497	A0A451BP66	A0A450S424	A0A1K1XJB1
498	A0A451CBT0	A0A450S424	A0A1K1XJB1
499	A0A450S4N6	A0A450S424	A0A1K1XJB1
500	A0A450U9G3	A0A450S424	A0A1K1XJB1
501	A0A450UB37	A0A450S424	A0A1K1XJB1
502	A0A450UWS5	A0A450S424	A0A1K1XJB1
503	A0A451AH34	A0A450S424	A0A1K1XJB1
504	A0A450WNE8	A0A450S424	A0A1K1XJB1
505	A0A450XJ35	A0A450S424	A0A1K1XJB1
506	A0A450XJ66	A0A450S424	A0A1K1XJB1
507	A0A450Y7L6	A0A450S424	A0A1K1XJB1
508	A0A450Y7R6	A0A450S424	A0A1K1XJB1
509	A0A450ZDQ4	A0A450S424	A0A1K1XJB1
510	A0A450TC17	A0A450S424	A0A1K1XJB1
511	A0A450T6X6	A0A450S424	A0A1K1XJB1
512	A0A450TJA1	A0A450S424	A0A1K1XJB1
513	A0A450TV73	A0A450S424	A0A1K1XJB1
514	A0A450WWB7	A0A450S424	A0A1K1XJB1
515	A0A450ZL42	A0A450S424	A0A1K1XJB1
516	A0A450ZVS4	A0A450S424	A0A1K1XJB1
517	A0A497YGL2	A0A497YGL2	A0A4R1LQV0
518	A0A1G8BZR7	A0A497YGL2	A0A4R1LQV0
519	A0A1I0TMB7	A0A497YGL2	A0A4R1LQV0
520	A0A4R6T2I4	A0A497YGL2	A0A4R1LQV0
521	A0A4R6IC78	A0A497YGL2	A0A4R1LQV0
522	A0A521CLJ1	A0A497YGL2	A0A4R1LQV0
523	A0A4Q7D914	A0A4Q7D914	A0A7W7M238
524	A0A4R2PMI7	A0A4R2PMI7	A0A4R6WL96
525	A0A4R3J8Q7	A0A4R3J8Q7	A0A7W7M238
526	A0A420WPQ1	A0A4R3J8Q7	A0A7W7M238
527	A0A4R3YH71	A0A4R3YH71	A0A4R3YH71
528	A0A4R8N1V6	A0A4R8N1V6	A0A285NHK7
529	A0A542DWA0	A0A542DWA0	A0A7W7M238
530	A0A1V5JJ82	A0A542DWA0	A0A7W7M238
531	A0A542YHZ0	A0A542YHZ0	A0A841H5D1
532	A0A543KQI8	A0A543KQI8	A0A4R6LXJ8
533	A0A5A5RGI0	A0A5A5RGI0	A0A259UXB3
534	A0A5A5RIT8	A0A5A5RGI0	A0A259UXB3
535	A0A5A5RZ55	A0A5A5RGI0	A0A259UXB3
536	A0A402DDE5	A0A5A5RGI0	A0A259UXB3
537	A0A5J4F7Y4	A0A5A5RGI0	A0A259UXB3
538	A0A2Z6UST2	A0A5A5RGI0	A0A259UXB3
539	A0A840UR84	A0A840UR84	A0A2H6GRU2
540	A0A841DZG5	A0A841DZG5	A0A4P6QAN0
541	A0A841HTF2	A0A841HTF2	A0A4R6WH34
542	A0A841RDE2	A0A841RDE2	A0A1V5MKD6
543	A0A846N0J8	A0A846N0J8	A0A1V5RAV3
544	A0A852UC76	A0A852UC76	A0A2H6IPM4
545	A0A7W4UNQ4	A0A852UC76	A0A2H6IPM4
546	A0A853CH56	A0A853CH56	A0A4R6WH34
547	A0A1H7RAK0	A0A853CH56	A0A4R6WH34
548	A0A916FQA4	A0A916FQA4	
549	A0A923E4N3	A0A923E4N3	
550	A0A931DAC8	A0A931DAC8	
551	A0A940ZU46	A0A940ZU46	
552	U3TT64	U3TT64	U3TT64
553	UPI00056CBA31	UPI00056CBA31	
554	A0A0Q0GFJ5	UPI00056CBA31	
555	A0A3S9L2Z6	UPI00056CBA31	
556	A0A4R2FH73	UPI00056CBA31	
557	A0A366J6Z8	UPI00056CBA31	
558	A0A3N1P5P9	UPI00056CBA31	
559	A0A1G7PS72	A0A1G7PS72	A0A1V5UA40
560	A0A1H0CFH5	A0A1H0CFH5	A0A1H5RLM9
561	A0A1H2PS24	A0A1H2PS24	A0A1H2PS24
562	A0A238H842	A0A1H2PS24	A0A1H2PS24
563	A0A1H3LLE4	A0A1H3LLE4	A0A4R6LXJ8
564	A0A1M6G9E1	A0A1H3LLE4	A0A4R6LXJ8
565	A0A1H6FIQ3	A0A1H6FIQ3	A0A4V2PSG7
566	A0A1I0MI07	A0A1I0MI07	A0A1K1XJB1
567	A0A1I2H9N6	A0A1I2H9N6	A0A1V5UA40
568	A0A327X3T7	A0A1I2H9N6	A0A1V5UA40
569	A0A286FCD4	A0A1I2H9N6	A0A1V5UA40
570	A0A1I2S871	A0A1I2S871	A0A7W7M238
571	A0A840ZUE3	A0A1I2S871	A0A7W7M238
572	A0A1I4G012	A0A1I2S871	A0A7W7M238
573	A0A840ZS27	A0A1I2S871	A0A7W7M238
574	A0A839P398	A0A1I2S871	A0A7W7M238
575	A0A679JXL3	A0A1I2S871	A0A7W7M238
576	A0A679J6V5	A0A1I2S871	A0A7W7M238
577	A0A7W6ALX5	A0A1I2S871	A0A7W7M238
578	A0A509EH14	A0A1I2S871	A0A7W7M238
579	A0A564G0C0	A0A1I2S871	A0A7W7M238
580	A0A1I5QYF8	A0A1I5QYF8	A0A140LA76
581	A0A1I6C7R3	A0A1I6C7R3	A0A4R6WH34
582	A0A561D859	A0A1I6C7R3	A0A4R6WH34
583	A0A852TBL4	A0A1I6C7R3	A0A4R6WH34
584	A0A1G9XMB8	A0A1I6C7R3	A0A4R6WH34
585	A0A562JFS4	A0A1I6C7R3	A0A4R6WH34
586	A0A2V3A446	A0A1I6C7R3	A0A4R6WH34
587	A0A366JIJ7	A0A1I6C7R3	A0A4R6WH34
588	A0A1H8GHG7	A0A1I6C7R3	A0A4R6WH34
589	A0A1H0UDS9	A0A1I6C7R3	A0A4R6WH34
590	A0A1Y6E909	A0A1I6C7R3	A0A4R6WH34
591	A0A4R2BAY6	A0A1I6C7R3	A0A4R6WH34
592	A0A5P9HSV9	A0A1I6C7R3	A0A4R6WH34
593	A0A0M0G0C7	A0A1I6C7R3	A0A4R6WH34
594	A0A161SX67	A0A1I6C7R3	A0A4R6WH34
595	A0A366ERE5	A0A1I6C7R3	A0A4R6WH34
596	A0A0V8H9G7	A0A1I6C7R3	A0A4R6WH34
597	A0A370GAS2	A0A1I6C7R3	A0A4R6WH34
598	A0A285CI83	A0A1I6C7R3	A0A4R6WH34
599	A0A1I7MHH7	A0A1I7MHH7	A0A4R6LXJ8
600	A0A7W9CMR1	A0A1I7MHH7	A0A4R6LXJ8
601	A0A653NDM4	A0A1I7MHH7	A0A4R6LXJ8
602	A0A3D9L8E2	A0A1I7MHH7	A0A4R6LXJ8
603	A0A542ZZW1	A0A1I7MHH7	A0A4R6LXJ8
604	A0A1M4UNB4	A0A1M4UNB4	A0A2H5XR64
605	A0A7W9JZA0	A0A1M4UNB4	A0A2H5XR64
606	A0A839F3R7	A0A1M4UNB4	A0A2H5XR64
607	A0A562LW73	A0A1M4UNB4	A0A2H5XR64
608	A0A7W9A776	A0A1M4UNB4	A0A2H5XR64
609	A0A7Y9NBM7	A0A1M4UNB4	A0A2H5XR64
610	A0A2R8CGP0	A0A1M4UNB4	A0A2H5XR64
611	A0A7V8FC72	A0A1M4UNB4	A0A2H5XR64
612	A0A7W6PIL8	A0A1M4UNB4	A0A2H5XR64
613	A0A7X0FGN5	A0A1M4UNB4	A0A2H5XR64
614	A0A7X0AKY1	A0A1M4UNB4	A0A2H5XR64
615	A0A286CW63	A0A1M4UNB4	A0A2H5XR64
616	A0A7W8D5E1	A0A1M4UNB4	A0A2H5XR64
617	A0A7W9QIK9	A0A1M4UNB4	A0A2H5XR64
618	A0A1I4BWI8	A0A1M4UNB4	A0A2H5XR64
619	A0A841KF40	A0A1M4UNB4	A0A2H5XR64
620	A0A846V5T5	A0A1M4UNB4	A0A2H5XR64
621	A0A7W8N9U5	A0A1M4UNB4	A0A2H5XR64
622	A0A7X0AHJ8	A0A1M4UNB4	A0A2H5XR64
623	A0A2N7QV80	A0A1M4UNB4	A0A2H5XR64
624	A0A1N6X3V2	A0A1M4UNB4	A0A2H5XR64
625	A0A1H7LSN5	A0A1M4UNB4	A0A2H5XR64
626	A0A1M5VUG0	A0A1M5VUG0	A0A1H5RLM9
627	A0A1S1V5Z9	A0A1S1V5Z9	A0A7W7M238
628	A0A1T4JSG6	A0A1T4JSG6	A0A1M5UZ49
629	A0A1T4PT20	A0A1T4JSG6	A0A1M5UZ49
630	A0A1T4S6W6	A0A1T4S6W6	A0A1K1XJB1
631	A0A1T5IVQ1	A0A1T5IVQ1	A0A1K1XJB1
632	A0A1V4SQJ3	A0A1V4SQJ3	A0A7W7M238
633	A0A1V5BP77	A0A1V5BP77	A0A143XQ49
634	A0A1V4W3D0	A0A1V5BP77	A0A143XQ49
635	A0A4Y7S4Q5	A0A1V5BP77	A0A143XQ49
636	A0A4Y7S6R3	A0A1V5BP77	A0A143XQ49
637	A0A1V5GQP7	A0A1V5GQP7	A0A1H5RLM9
638	A0A1M7J701	A0A1V5GQP7	A0A1H5RLM9
639	A0A1K1P5J7	A0A1V5GQP7	A0A1H5RLM9
640	A0A1H6HYE9	A0A1V5GQP7	A0A1H5RLM9
641	A0A1V5JXV8	A0A1V5JXV8	A0A259UXB3
642	A0A1V5R8K7	A0A1V5R8K7	A0A4V2PSG7
643	A0A1V5VPP6	A0A1V5VPP6	A0A1V5VPP6
644	A0A1V5XW88	A0A1V5XW88	A0A1V5RAV3
645	A0A1V6BJK2	A0A1V6BJK2	A0A1V6JGM4
646	A0A1X7P595	A0A1X7P595	A0A7J0BAZ6
647	A0A3N1MB22	A0A1X7P595	A0A7J0BAZ6
648	A0A3N2FN09	A0A1X7P595	A0A7J0BAZ6
649	A0A4R2I4N9	A0A1X7P595	A0A7J0BAZ6
650	A0A316B4Y3	A0A1X7P595	A0A7J0BAZ6
651	A0A4R1VAP3	A0A1X7P595	A0A7J0BAZ6
652	A0A212PG00	A0A212PG00	A0A1K1XJB1
653	A0A221W7C9	A0A221W7C9	A0A221W7C9
654	A0A1Y2MIJ2	A0A221W7C9	A0A221W7C9
655	A0A239B6W4	A0A239B6W4	A0A7W7M238
656	A0A239K3L9	A0A239K3L9	A0A143XQ49
657	A0A259V1M2	A0A259V1M2	A0A0B0HVF0
658	A0A3D9L0K3	A0A3D9L0K3	A0A1K1XJB1
659	A0A3L9Z2Y8	A0A3L9Z2Y8	A0A1I7HFA3
660	A0A3N1ZSH2	A0A3N1ZSH2	A0A7W7M238
661	A0A495XR38	A0A495XR38	A0A6N3GDT2
662	A0A543PX02	A0A495XR38	A0A6N3GDT2
663	A0A543HZS7	A0A495XR38	A0A6N3GDT2
664	A0A4Q7PDA7	A0A4Q7PDA7	A0A7W7M238
665	A0A2T0WKJ3	A0A4Q7PDA7	A0A7W7M238
666	A0A239D4N4	A0A4Q7PDA7	A0A7W7M238
667	A0A1T5M315	A0A4Q7PDA7	A0A7W7M238
668	A0A846MNG7	A0A4Q7PDA7	A0A7W7M238
669	X5DE26	A0A4Q7PDA7	A0A7W7M238
670	A0A1M6G9U3	A0A4Q7PDA7	A0A7W7M238
671	A0A1I2GEQ3	A0A4Q7PDA7	A0A7W7M238
672	A0A1I0QP66	A0A4Q7PDA7	A0A7W7M238
673	A0A4R3L370	A0A4R3L370	A0A1M7RYE3
674	A0A4R8HTD0	A0A4R8HTD0	A0A1V5RAV3
675	A0A521FDR9	A0A521FDR9	A0A4R3YH71
676	A0A542SKH5	A0A542SKH5	A0A4R6WH34
677	A0A1I3NZ30	A0A542SKH5	A0A4R6WH34
678	A0A561Q1N3	A0A561Q1N3	A0A1N6DSN0
679	A0A562EQR9	A0A562EQR9	A0A4R6WH34
680	A0A5J4EAD6	A0A5J4EAD6	A0A5J4EAD6
681	A0A6B1U9S2	A0A6B1U9S2	A0A6N3GDT2
682	A0A6L5C0G8	A0A6L5C0G8	A0A6L5C0G8
683	A0A2N7R8P8	A0A6L5C0G8	A0A6L5C0G8
684	A0A6M8M2I1	A0A6L5C0G8	A0A6L5C0G8
685	A0A383RW07	A0A6L5C0G8	A0A6L5C0G8
686	A0A3R8VW90	A0A6L5C0G8	A0A6L5C0G8
687	A0A5P9C859	A0A6L5C0G8	A0A6L5C0G8
688	A0A1Q9R3N2	A0A6L5C0G8	A0A6L5C0G8
689	A0A0B7D556	A0A6L5C0G8	A0A6L5C0G8
690	A0A1B2F0T2	A0A6L5C0G8	A0A6L5C0G8
691	A0A391NBI2	A0A6L5C0G8	A0A6L5C0G8
692	A0A7U7IA84	A0A6L5C0G8	A0A6L5C0G8
693	A0A7V8JM47	A0A6L5C0G8	A0A6L5C0G8
694	A0A2N7QVE4	A0A6L5C0G8	A0A6L5C0G8
695	A0A7V8JJ14	A0A6L5C0G8	A0A6L5C0G8
696	A0A6N2TDR0	A0A6N2TDR0	A0A6N3GDT2
697	A0A6N3CYY7	A0A6N3CYY7	A0A2H6HVI8
698	A0A7L4ZEP6	A0A7L4ZEP6	A0A1V5RAV3
699	A0A345H410	A0A7L4ZEP6	A0A1V5RAV3
700	A0A7T1AKW3	A0A7T1AKW3	A0A7W7M238
701	A0A7V8JJL8	A0A7V8JJL8	A0A6N3DZJ8
702	A0A2N7QVJ3	A0A7V8JJL8	A0A6N3DZJ8
703	A0A7W3NVX3	A0A7W3NVX3	A0A1I1ZHQ3
704	A0A1H5FQY7	A0A7W3NVX3	A0A1I1ZHQ3
705	A0A177I0J8	A0A7W3NVX3	A0A1I1ZHQ3
706	A0A7W5DUI8	A0A7W5DUI8	A0A1M7RYE3
707	A0A7W6CIQ4	A0A7W6CIQ4	A0A542VZJ6
708	A0A0F2C8D8	A0A0F2C8D8	A0A251XY06
709	A0A7Y9N1A2	A0A0F2C8D8	A0A251XY06
710	A0A0F0L9A1	A0A0F2C8D8	A0A251XY06
711	A0A543BQY3	A0A0F2C8D8	A0A251XY06
712	A0A1H1VA14	A0A0F2C8D8	A0A251XY06
713	A0A0F0KNG6	A0A0F2C8D8	A0A251XY06
714	A0A0M2HLE8	A0A0F2C8D8	A0A251XY06
715	A0A7W9CDK3	A0A0F2C8D8	A0A251XY06
716	A0A0F0KUB2	A0A0F2C8D8	A0A251XY06
717	A0A0H4WXV4	A0A0H4WXV4	A0A0B0HVF0
718	A0A446CHJ7	A0A0H4WXV4	A0A0B0HVF0
719	A0A446CER0	A0A0H4WXV4	A0A0B0HVF0
720	A0A0U5BEA0	A0A0U5BEA0	A0A0B0HVF0
721	A0A132HLU6	A0A132HLU6	A0A132HP29
722	A0A095EZT5	A0A132HLU6	A0A132HP29
723	A0A7G6V0M2	A0A132HLU6	A0A132HP29
724	A0A833PKN1	A0A132HLU6	A0A132HP29
725	A0A6G8NHG2	A0A132HLU6	A0A132HP29
726	A0A143QSZ7	A0A143QSZ7	A0A143Q8J1
727	A0A162TTT0	A0A162TTT0	A0A1V5W530
728	A0A1G6GVX5	A0A1G6GVX5	A0A4R6LXJ8
729	A0A1G7IQ20	A0A1G7IQ20	A0A7W6KAM3
730	A0A1G9NP60	A0A1G9NP60	A0A1I7HFA3
731	A0A1G9W8X0	A0A1G9W8X0	A0A4R6WH34
732	A0A3N5B1U0	A0A1G9W8X0	A0A4R6WH34
733	A0A1H9CYN9	A0A1G9W8X0	A0A4R6WH34
734	A0A1H0ZEB9	A0A1H0ZEB9	A0A251XY06
735	A0A3R7EKX7	A0A1H0ZEB9	A0A251XY06
736	A0A4Y3UMI9	A0A1H0ZEB9	A0A251XY06
737	A0A164CK35	A0A1H0ZEB9	A0A251XY06
738	A0A7W7FJ31	A0A1H0ZEB9	A0A251XY06
739	A0A495S282	A0A1H0ZEB9	A0A251XY06
740	A0A1H1VCY4	A0A1H1VCY4	A0A4R6WH34
741	A0A1N6UXW8	A0A1H1VCY4	A0A4R6WH34
742	A0A1H3E9W1	A0A1H3E9W1	A0A542VZJ6
743	A0A1H3NCQ1	A0A1H3NCQ1	A0A251XY06
744	A0A1H9IR44	A0A1H9IR44	A0A1H9IR44
745	A0A1I0CDP0	A0A1I0CDP0	A0A839YXT0
746	A0A1H7S5B3	A0A1I0CDP0	A0A839YXT0
747	A0A0D6QII2	A0A1I0CDP0	A0A839YXT0
748	A0A1I3JV15	A0A1I3JV15	A0A7W7M238
749	A0A1I3U4C8	A0A1I3U4C8	A0A285NHK7
750	A0A1E3GRQ1	A0A1I3U4C8	A0A285NHK7
751	A0A841HXA6	A0A1I3U4C8	A0A285NHK7
752	A0A1I4YWJ7	A0A1I4YWJ7	A0A4R6WH34
753	A0A1I5TCR6	A0A1I5TCR6	A0A7X0L4Z6
754	A0A1M4WLZ7	A0A1M4WLZ7	A0A7W7M238
755	A0A1M5D3Z3	A0A1M5D3Z3	A0A6N3GDT2
756	A0A1M6MFQ8	A0A1M6MFQ8	A0A140LA76
757	A0A1M6TBX3	A0A1M6TBX3	A0A542VZJ6
758	A0A1M4Y1A0	A0A1M6TBX3	A0A542VZJ6
759	A0A1M6UZY9	A0A1M6TBX3	A0A542VZJ6
760	A0A1N6PNS4	A0A1N6PNS4	A0A1V5W530
761	A0A1N7A7S3	A0A1N7A7S3	A0A1H2PS24
762	A0A2R4BKE6	A0A1N7A7S3	A0A1H2PS24
763	A0A4R6E5V3	A0A1N7A7S3	A0A1H2PS24
764	A0A1H5Y3U2	A0A1N7A7S3	A0A1H2PS24
765	A0A1R3VLZ3	A0A1R3VLZ3	A0A2H6GRU2
766	A0A1T4KZH4	A0A1T4KZH4	A0A1H5RLM9
767	A0A1T4VJ80	A0A1T4VJ80	A0A542VZJ6
768	A0A1T5CPW0	A0A1T5CPW0	A0A1I7HFA3
769	A0A1G7JLC2	A0A1T5CPW0	A0A1I7HFA3
770	A0A840TW83	A0A1T5CPW0	A0A1I7HFA3
771	A0A660KXE9	A0A660KXE9	A0A4R6LXJ8
772	A0A6V8LY55	A0A6V8LY55	A0A6L5C0G8
773	A0A7W5A240	A0A7W5A240	A0A1C6RKQ5
774	A0A7W5FUQ9	A0A7W5FUQ9	A0A7W9X3X8
775	A0A7W5TUG6	A0A7W5TUG6	A0A2H6IPM4
776	A0A7W6AFH8	A0A7W6AFH8	A0A7W6AFH8
777	A0A7W6IHR3	A0A7W6IHR3	A0A7W6E9T5
778	A0A840A290	A0A7W6IHR3	A0A7W6E9T5
779	A0A840BXY4	A0A7W6IHR3	A0A7W6E9T5
780	A0A7W6MNB0	A0A7W6MNB0	A0A7W7M238
781	A0A7X6FJ02	A0A7X6FJ02	A0A7W7M238
782	A0A7X0MDR3	A0A7X6FJ02	A0A7W7M238
783	A0A1C3VJX6	A0A7X6FJ02	A0A7W7M238
784	A0A7W5Y964	A0A7X6FJ02	A0A7W7M238
785	A0A7W5L3N6	A0A7X6FJ02	A0A7W7M238
786	A0A7W5WXT0	A0A7X6FJ02	A0A7W7M238
787	A0A7W8XXN0	A0A7X6FJ02	A0A7W7M238
788	A0A7W5Q0D5	A0A7X6FJ02	A0A7W7M238
789	A0A7W7ELV0	A0A7X6FJ02	A0A7W7M238
790	A0A4R3F9C1	A0A7X6FJ02	A0A7W7M238
791	A0A7W8X5Z4	A0A7X6FJ02	A0A7W7M238
792	A0A4V2QZ05	A0A7X6FJ02	A0A7W7M238
793	A0A143ZI91	A0A7X6FJ02	A0A7W7M238
794	A0A4R2UH27	A0A7X6FJ02	A0A7W7M238
795	A0A1H9PBA5	A0A7X6FJ02	A0A7W7M238
796	A0A4V2T0V3	A0A7X6FJ02	A0A7W7M238
797	A0A4R2BRP7	A0A7X6FJ02	A0A7W7M238
798	A0A2V4UKD3	A0A7X6FJ02	A0A7W7M238
799	A0A4R1TAQ6	A0A7X6FJ02	A0A7W7M238
800	A0A7W6J4H9	A0A7X6FJ02	A0A7W7M238
801	A0A7W6B2V0	A0A7X6FJ02	A0A7W7M238
802	A0A7W6UH11	A0A7X6FJ02	A0A7W7M238
803	A0A1S9GQB0	A0A7X6FJ02	A0A7W7M238
804	A0A7W6VRS5	A0A7X6FJ02	A0A7W7M238
805	A0A7W5VNJ0	A0A7X6FJ02	A0A7W7M238
806	A0A4R3PV95	A0A7X6FJ02	A0A7W7M238
807	A0A7W8XCF7	A0A7X6FJ02	A0A7W7M238
808	A0A4R3R427	A0A7X6FJ02	A0A7W7M238
809	A0A7W5XV97	A0A7X6FJ02	A0A7W7M238
810	A0A7W6XMX7	A0A7X6FJ02	A0A7W7M238
811	A0A7W7ECP0	A0A7X6FJ02	A0A7W7M238
812	A0A1C3XWZ1	A0A7X6FJ02	A0A7W7M238
813	A0A7W5QBI0	A0A7X6FJ02	A0A7W7M238
814	A0A7W5L0Q6	A0A7X6FJ02	A0A7W7M238
815	A0A7W5T4I8	A0A7X6FJ02	A0A7W7M238
816	A0A4R2CN36	A0A7X6FJ02	A0A7W7M238
817	A0A1Q9A0I7	A0A7X6FJ02	A0A7W7M238
818	A0A1X7GF57	A0A7X6FJ02	A0A7W7M238
819	A0A7W6WHW8	A0A7X6FJ02	A0A7W7M238
820	A0A1N6WXF0	A0A7X6FJ02	A0A7W7M238
821	A0A7W9YV72	A0A7X6FJ02	A0A7W7M238
822	A0A395LBT7	A0A7X6FJ02	A0A7W7M238
823	A0A7X0MPH4	A0A7X6FJ02	A0A7W7M238
824	A0A1I1AKQ5	A0A7X6FJ02	A0A7W7M238
825	A0A1H6GHS4	A0A7X6FJ02	A0A7W7M238
826	A0A1W2C9K1	A0A7X6FJ02	A0A7W7M238
827	A0A7W6W2X4	A0A7X6FJ02	A0A7W7M238
828	A0A6P0D9R7	A0A7X6FJ02	A0A7W7M238
829	A0A420D1R0	A0A7X6FJ02	A0A7W7M238
830	A0A7W8HS15	A0A7X6FJ02	A0A7W7M238
831	A0A6I7HS45	A0A7X6FJ02	A0A7W7M238
832	A0A7W6X9Q5	A0A7X6FJ02	A0A7W7M238
833	A0A7W9Y3S6	A0A7X6FJ02	A0A7W7M238
834	A0A4R1S305	A0A7X6FJ02	A0A7W7M238
835	A0A7W6JZR8	A0A7X6FJ02	A0A7W7M238
836	A0A1N6XDM5	A0A7X6FJ02	A0A7W7M238
837	A0A7W4Y0N1	A0A7X6FJ02	A0A7W7M238
838	A0A7Z7BH69	A0A7X6FJ02	A0A7W7M238
839	A0A7W8XZ08	A0A7X6FJ02	A0A7W7M238
840	A0A285UKZ1	A0A7X6FJ02	A0A7W7M238
841	A0A7W6CXI3	A0A7X6FJ02	A0A7W7M238
842	A0A2T5AU36	A0A7X6FJ02	A0A7W7M238
843	A0A7W6DA05	A0A7X6FJ02	A0A7W7M238
844	A0A7W7YSK9	A0A7X6FJ02	A0A7W7M238
845	A0A4R3GW47	A0A7X6FJ02	A0A7W7M238
846	A0A317PT70	A0A7X6FJ02	A0A7W7M238
847	A0A7W6G3J7	A0A7X6FJ02	A0A7W7M238
848	A0A7Y9ESP4	A0A7Y9ESP4	A0A259UXB3
849	A0A7Y9EX19	A0A7Y9ESP4	A0A259UXB3
850	A0A7W9CE74	A0A7Y9ESP4	A0A259UXB3
